,Unnamed: 0,file,case,framenumber,class
65801,65801,Proefpersoon22017_Sessie3,visible,40,4
65802,65802,Proefpersoon22017_Sessie3,visible,41,4
65803,65803,Proefpersoon22017_Sessie3,visible,42,4
65804,65804,Proefpersoon22017_Sessie3,visible,43,4
65805,65805,Proefpersoon22017_Sessie3,visible,44,4
65806,65806,Proefpersoon22017_Sessie3,visible,45,4
65807,65807,Proefpersoon22017_Sessie3,visible,46,4
65808,65808,Proefpersoon22017_Sessie3,visible,47,4
65809,65809,Proefpersoon22017_Sessie3,visible,48,4
65810,65810,Proefpersoon22017_Sessie3,visible,49,4
65811,65811,Proefpersoon22017_Sessie3,visible,50,4
65812,65812,Proefpersoon22017_Sessie3,visible,51,4
65813,65813,Proefpersoon22017_Sessie3,visible,52,4
65814,65814,Proefpersoon22017_Sessie3,visible,53,4
65815,65815,Proefpersoon22017_Sessie3,visible,54,4
65816,65816,Proefpersoon22017_Sessie3,visible,55,4
65817,65817,Proefpersoon22017_Sessie3,visible,56,3
65818,65818,Proefpersoon22017_Sessie3,visible,57,3
65819,65819,Proefpersoon22017_Sessie3,visible,58,3
65820,65820,Proefpersoon22017_Sessie3,visible,59,3
65821,65821,Proefpersoon22017_Sessie3,visible,60,3
65822,65822,Proefpersoon22017_Sessie3,visible,61,3
65823,65823,Proefpersoon22017_Sessie3,visible,62,3
65824,65824,Proefpersoon22017_Sessie3,visible,63,3
65825,65825,Proefpersoon22017_Sessie3,visible,64,3
65826,65826,Proefpersoon22017_Sessie3,visible,65,3
65827,65827,Proefpersoon22017_Sessie3,visible,66,3
65828,65828,Proefpersoon22017_Sessie3,visible,67,3
65829,65829,Proefpersoon22017_Sessie3,visible,68,3
65830,65830,Proefpersoon22017_Sessie3,visible,69,3
65831,65831,Proefpersoon22017_Sessie3,visible,70,3
65832,65832,Proefpersoon22017_Sessie3,visible,71,3
65833,65833,Proefpersoon22017_Sessie3,visible,72,3
65834,65834,Proefpersoon22017_Sessie3,visible,73,3
65835,65835,Proefpersoon22017_Sessie3,visible,74,3
65836,65836,Proefpersoon22017_Sessie3,visible,75,3
65837,65837,Proefpersoon22017_Sessie3,visible,76,3
65838,65838,Proefpersoon22017_Sessie3,visible,77,3
65839,65839,Proefpersoon22017_Sessie3,visible,78,3
65840,65840,Proefpersoon22017_Sessie3,visible,79,3
65841,65841,Proefpersoon22017_Sessie3,visible,80,3
65842,65842,Proefpersoon22017_Sessie3,visible,81,3
65843,65843,Proefpersoon22017_Sessie3,visible,82,3
65844,65844,Proefpersoon22017_Sessie3,visible,83,3
65845,65845,Proefpersoon22017_Sessie3,visible,84,3
65846,65846,Proefpersoon22017_Sessie3,visible,85,3
65847,65847,Proefpersoon22017_Sessie3,visible,86,3
65848,65848,Proefpersoon22017_Sessie3,visible,87,3
65849,65849,Proefpersoon22017_Sessie3,visible,88,3
65850,65850,Proefpersoon22017_Sessie3,visible,89,3
65851,65851,Proefpersoon22017_Sessie3,visible,90,3
65852,65852,Proefpersoon22017_Sessie3,visible,91,3
65853,65853,Proefpersoon22017_Sessie3,visible,92,3
65854,65854,Proefpersoon22017_Sessie3,visible,93,3
65855,65855,Proefpersoon22017_Sessie3,visible,94,3
65856,65856,Proefpersoon22017_Sessie3,visible,95,3
65857,65857,Proefpersoon22017_Sessie3,visible,96,3
65858,65858,Proefpersoon22017_Sessie3,visible,97,3
65859,65859,Proefpersoon22017_Sessie3,visible,98,3
65860,65860,Proefpersoon22017_Sessie3,visible,99,3
65861,65861,Proefpersoon22017_Sessie3,visible,100,3
65862,65862,Proefpersoon22017_Sessie3,visible,101,3
65863,65863,Proefpersoon22017_Sessie3,visible,102,3
65864,65864,Proefpersoon22017_Sessie3,visible,103,3
65865,65865,Proefpersoon22017_Sessie3,visible,104,3
65866,65866,Proefpersoon22017_Sessie3,visible,105,3
65867,65867,Proefpersoon22017_Sessie3,visible,106,3
65868,65868,Proefpersoon22017_Sessie3,visible,107,3
65869,65869,Proefpersoon22017_Sessie3,visible,108,3
65870,65870,Proefpersoon22017_Sessie3,visible,109,3
65871,65871,Proefpersoon22017_Sessie3,visible,110,3
65872,65872,Proefpersoon22017_Sessie3,visible,111,3
65873,65873,Proefpersoon22017_Sessie3,visible,112,3
65874,65874,Proefpersoon22017_Sessie3,visible,113,3
65875,65875,Proefpersoon22017_Sessie3,visible,114,3
65876,65876,Proefpersoon22017_Sessie3,visible,115,3
65877,65877,Proefpersoon22017_Sessie3,visible,116,3
65878,65878,Proefpersoon22017_Sessie3,visible,117,3
65879,65879,Proefpersoon22017_Sessie3,visible,118,3
65880,65880,Proefpersoon22017_Sessie3,visible,119,3
65881,65881,Proefpersoon22017_Sessie3,visible,120,3
65882,65882,Proefpersoon22017_Sessie3,visible,121,3
65883,65883,Proefpersoon22017_Sessie3,visible,122,3
65884,65884,Proefpersoon22017_Sessie3,visible,123,3
65885,65885,Proefpersoon22017_Sessie3,visible,124,3
65886,65886,Proefpersoon22017_Sessie3,visible,125,3
65887,65887,Proefpersoon22017_Sessie3,visible,126,3
65888,65888,Proefpersoon22017_Sessie3,visible,127,3
65889,65889,Proefpersoon22017_Sessie3,visible,128,3
65890,65890,Proefpersoon22017_Sessie3,visible,129,3
65891,65891,Proefpersoon22017_Sessie3,visible,130,3
65892,65892,Proefpersoon22017_Sessie3,visible,131,3
65893,65893,Proefpersoon22017_Sessie3,visible,132,3
65894,65894,Proefpersoon22017_Sessie3,visible,133,3
65895,65895,Proefpersoon22017_Sessie3,visible,134,3
65896,65896,Proefpersoon22017_Sessie3,visible,135,3
65897,65897,Proefpersoon22017_Sessie3,visible,136,3
65898,65898,Proefpersoon22017_Sessie3,visible,137,3
65899,65899,Proefpersoon22017_Sessie3,visible,138,3
65900,65900,Proefpersoon22017_Sessie3,visible,139,3
65901,65901,Proefpersoon22017_Sessie3,visible,140,3
65902,65902,Proefpersoon22017_Sessie3,visible,141,3
65903,65903,Proefpersoon22017_Sessie3,visible,142,3
65904,65904,Proefpersoon22017_Sessie3,visible,143,3
65905,65905,Proefpersoon22017_Sessie3,visible,144,3
65906,65906,Proefpersoon22017_Sessie3,visible,145,3
65907,65907,Proefpersoon22017_Sessie3,visible,146,3
65908,65908,Proefpersoon22017_Sessie3,visible,147,3
65909,65909,Proefpersoon22017_Sessie3,visible,148,3
65910,65910,Proefpersoon22017_Sessie3,visible,149,3
65911,65911,Proefpersoon22017_Sessie3,visible,150,3
65912,65912,Proefpersoon22017_Sessie3,visible,151,3
65913,65913,Proefpersoon22017_Sessie3,visible,152,3
65914,65914,Proefpersoon22017_Sessie3,visible,153,3
65915,65915,Proefpersoon22017_Sessie3,visible,154,3
65916,65916,Proefpersoon22017_Sessie3,visible,155,3
65917,65917,Proefpersoon22017_Sessie3,visible,156,3
65918,65918,Proefpersoon22017_Sessie3,visible,157,3
65919,65919,Proefpersoon22017_Sessie3,visible,158,3
65920,65920,Proefpersoon22017_Sessie3,visible,159,3
65921,65921,Proefpersoon22017_Sessie3,visible,160,3
65922,65922,Proefpersoon22017_Sessie3,visible,161,3
65923,65923,Proefpersoon22017_Sessie3,visible,162,3
65924,65924,Proefpersoon22017_Sessie3,visible,163,3
65925,65925,Proefpersoon22017_Sessie3,visible,164,3
65926,65926,Proefpersoon22017_Sessie3,visible,165,3
65927,65927,Proefpersoon22017_Sessie3,visible,166,3
65928,65928,Proefpersoon22017_Sessie3,visible,167,3
65929,65929,Proefpersoon22017_Sessie3,visible,168,3
65930,65930,Proefpersoon22017_Sessie3,visible,169,3
65931,65931,Proefpersoon22017_Sessie3,visible,170,3
65932,65932,Proefpersoon22017_Sessie3,visible,171,3
65933,65933,Proefpersoon22017_Sessie3,visible,172,3
65934,65934,Proefpersoon22017_Sessie3,visible,173,3
65935,65935,Proefpersoon22017_Sessie3,visible,174,3
65936,65936,Proefpersoon22017_Sessie3,visible,175,3
65937,65937,Proefpersoon22017_Sessie3,visible,176,3
65938,65938,Proefpersoon22017_Sessie3,visible,177,3
65939,65939,Proefpersoon22017_Sessie3,visible,178,3
65940,65940,Proefpersoon22017_Sessie3,visible,179,3
65941,65941,Proefpersoon22017_Sessie3,visible,180,3
65942,65942,Proefpersoon22017_Sessie3,visible,181,3
65943,65943,Proefpersoon22017_Sessie3,visible,182,3
65944,65944,Proefpersoon22017_Sessie3,visible,183,3
65945,65945,Proefpersoon22017_Sessie3,visible,184,3
65946,65946,Proefpersoon22017_Sessie3,visible,185,3
65947,65947,Proefpersoon22017_Sessie3,visible,186,3
65948,65948,Proefpersoon22017_Sessie3,visible,187,3
65949,65949,Proefpersoon22017_Sessie3,visible,188,3
65950,65950,Proefpersoon22017_Sessie3,visible,189,3
65951,65951,Proefpersoon22017_Sessie3,visible,190,3
65952,65952,Proefpersoon22017_Sessie3,visible,191,3
65953,65953,Proefpersoon22017_Sessie3,visible,192,3
65954,65954,Proefpersoon22017_Sessie3,visible,193,3
65955,65955,Proefpersoon22017_Sessie3,visible,194,3
65956,65956,Proefpersoon22017_Sessie3,visible,195,3
65957,65957,Proefpersoon22017_Sessie3,visible,196,3
65958,65958,Proefpersoon22017_Sessie3,visible,197,3
65959,65959,Proefpersoon22017_Sessie3,visible,198,3
65960,65960,Proefpersoon22017_Sessie3,visible,199,3
65961,65961,Proefpersoon22017_Sessie3,visible,200,3
65962,65962,Proefpersoon22017_Sessie3,visible,201,3
65963,65963,Proefpersoon22017_Sessie3,visible,202,3
65964,65964,Proefpersoon22017_Sessie3,visible,203,3
65965,65965,Proefpersoon22017_Sessie3,visible,204,3
65966,65966,Proefpersoon22017_Sessie3,visible,205,3
65967,65967,Proefpersoon22017_Sessie3,visible,206,3
65968,65968,Proefpersoon22017_Sessie3,visible,207,3
65969,65969,Proefpersoon22017_Sessie3,visible,208,3
65970,65970,Proefpersoon22017_Sessie3,visible,209,3
65971,65971,Proefpersoon22017_Sessie3,visible,210,3
65972,65972,Proefpersoon22017_Sessie3,visible,211,3
65973,65973,Proefpersoon22017_Sessie3,visible,212,3
65974,65974,Proefpersoon22017_Sessie3,visible,213,3
65975,65975,Proefpersoon22017_Sessie3,visible,214,3
65976,65976,Proefpersoon22017_Sessie3,visible,215,3
65977,65977,Proefpersoon22017_Sessie3,visible,216,3
65978,65978,Proefpersoon22017_Sessie3,visible,217,3
65979,65979,Proefpersoon22017_Sessie3,visible,218,3
65980,65980,Proefpersoon22017_Sessie3,visible,219,3
65981,65981,Proefpersoon22017_Sessie3,visible,220,3
65982,65982,Proefpersoon22017_Sessie3,visible,221,3
65983,65983,Proefpersoon22017_Sessie3,visible,222,3
65984,65984,Proefpersoon22017_Sessie3,visible,223,3
65985,65985,Proefpersoon22017_Sessie3,visible,224,3
65986,65986,Proefpersoon22017_Sessie3,visible,225,1
65987,65987,Proefpersoon22017_Sessie3,visible,226,1
65988,65988,Proefpersoon22017_Sessie3,visible,227,1
65989,65989,Proefpersoon22017_Sessie3,visible,228,1
65990,65990,Proefpersoon22017_Sessie3,visible,229,1
65991,65991,Proefpersoon22017_Sessie3,visible,230,1
65992,65992,Proefpersoon22017_Sessie3,visible,231,1
65993,65993,Proefpersoon22017_Sessie3,visible,232,1
65994,65994,Proefpersoon22017_Sessie3,visible,233,1
65995,65995,Proefpersoon22017_Sessie3,visible,234,1
65996,65996,Proefpersoon22017_Sessie3,visible,235,1
65997,65997,Proefpersoon22017_Sessie3,visible,236,1
65998,65998,Proefpersoon22017_Sessie3,visible,237,1
65999,65999,Proefpersoon22017_Sessie3,visible,238,1
66000,66000,Proefpersoon22017_Sessie3,visible,239,1
66001,66001,Proefpersoon22017_Sessie3,visible,240,1
66002,66002,Proefpersoon22017_Sessie3,visible,241,1
66003,66003,Proefpersoon22017_Sessie3,visible,242,1
66004,66004,Proefpersoon22017_Sessie3,visible,243,1
66005,66005,Proefpersoon22017_Sessie3,visible,244,1
66006,66006,Proefpersoon22017_Sessie3,visible,245,1
66007,66007,Proefpersoon22017_Sessie3,visible,246,1
66008,66008,Proefpersoon22017_Sessie3,visible,247,1
66009,66009,Proefpersoon22017_Sessie3,visible,248,1
66010,66010,Proefpersoon22017_Sessie3,visible,249,1
66011,66011,Proefpersoon22017_Sessie3,visible,250,1
66012,66012,Proefpersoon22017_Sessie3,visible,251,1
66013,66013,Proefpersoon22017_Sessie3,visible,252,1
66014,66014,Proefpersoon22017_Sessie3,visible,253,1
66015,66015,Proefpersoon22017_Sessie3,visible,254,1
66016,66016,Proefpersoon22017_Sessie3,visible,255,1
66017,66017,Proefpersoon22017_Sessie3,visible,256,1
66018,66018,Proefpersoon22017_Sessie3,visible,257,1
66019,66019,Proefpersoon22017_Sessie3,visible,258,1
66020,66020,Proefpersoon22017_Sessie3,visible,259,1
66021,66021,Proefpersoon22017_Sessie3,visible,260,1
66022,66022,Proefpersoon22017_Sessie3,visible,261,1
66023,66023,Proefpersoon22017_Sessie3,visible,262,1
66024,66024,Proefpersoon22017_Sessie3,visible,263,1
66025,66025,Proefpersoon22017_Sessie3,visible,264,1
66026,66026,Proefpersoon22017_Sessie3,visible,265,1
66027,66027,Proefpersoon22017_Sessie3,visible,266,1
66028,66028,Proefpersoon22017_Sessie3,visible,267,1
66029,66029,Proefpersoon22017_Sessie3,visible,268,1
66030,66030,Proefpersoon22017_Sessie3,visible,269,1
66031,66031,Proefpersoon22017_Sessie3,visible,270,1
66032,66032,Proefpersoon22017_Sessie3,visible,271,1
66033,66033,Proefpersoon22017_Sessie3,visible,272,1
66034,66034,Proefpersoon22017_Sessie3,visible,273,1
66035,66035,Proefpersoon22017_Sessie3,visible,274,1
66036,66036,Proefpersoon22017_Sessie3,visible,275,1
66037,66037,Proefpersoon22017_Sessie3,visible,276,1
66038,66038,Proefpersoon22017_Sessie3,visible,277,1
66039,66039,Proefpersoon22017_Sessie3,visible,278,1
66040,66040,Proefpersoon22017_Sessie3,visible,279,1
66041,66041,Proefpersoon22017_Sessie3,visible,280,1
66042,66042,Proefpersoon22017_Sessie3,visible,281,1
66043,66043,Proefpersoon22017_Sessie3,visible,282,1
66044,66044,Proefpersoon22017_Sessie3,visible,283,1
66045,66045,Proefpersoon22017_Sessie3,visible,284,1
66046,66046,Proefpersoon22017_Sessie3,visible,285,1
66047,66047,Proefpersoon22017_Sessie3,visible,286,1
66048,66048,Proefpersoon22017_Sessie3,visible,287,1
66049,66049,Proefpersoon22017_Sessie3,visible,288,1
66050,66050,Proefpersoon22017_Sessie3,visible,289,1
66051,66051,Proefpersoon22017_Sessie3,visible,290,1
66052,66052,Proefpersoon22017_Sessie3,visible,291,1
66053,66053,Proefpersoon22017_Sessie3,visible,292,1
66054,66054,Proefpersoon22017_Sessie3,visible,293,1
66055,66055,Proefpersoon22017_Sessie3,visible,294,1
66056,66056,Proefpersoon22017_Sessie3,visible,295,1
66057,66057,Proefpersoon22017_Sessie3,visible,296,1
66058,66058,Proefpersoon22017_Sessie3,visible,297,1
66059,66059,Proefpersoon22017_Sessie3,visible,298,1
66060,66060,Proefpersoon22017_Sessie3,visible,299,1
66061,66061,Proefpersoon22017_Sessie3,visible,300,1
66062,66062,Proefpersoon22017_Sessie3,visible,301,1
66063,66063,Proefpersoon22017_Sessie3,visible,302,1
66064,66064,Proefpersoon22017_Sessie3,visible,303,1
66065,66065,Proefpersoon22017_Sessie3,visible,304,1
66066,66066,Proefpersoon22017_Sessie3,visible,305,1
66067,66067,Proefpersoon22017_Sessie3,visible,306,1
66068,66068,Proefpersoon22017_Sessie3,visible,307,1
66069,66069,Proefpersoon22017_Sessie3,visible,308,1
66070,66070,Proefpersoon22017_Sessie3,visible,309,1
66071,66071,Proefpersoon22017_Sessie3,visible,310,1
66072,66072,Proefpersoon22017_Sessie3,visible,311,1
66073,66073,Proefpersoon22017_Sessie3,visible,312,1
66074,66074,Proefpersoon22017_Sessie3,visible,313,1
66075,66075,Proefpersoon22017_Sessie3,visible,314,1
66076,66076,Proefpersoon22017_Sessie3,visible,315,1
66077,66077,Proefpersoon22017_Sessie3,visible,316,1
66078,66078,Proefpersoon22017_Sessie3,visible,317,1
66079,66079,Proefpersoon22017_Sessie3,visible,318,1
66080,66080,Proefpersoon22017_Sessie3,visible,319,1
66081,66081,Proefpersoon22017_Sessie3,visible,320,1
66082,66082,Proefpersoon22017_Sessie3,visible,321,1
66083,66083,Proefpersoon22017_Sessie3,visible,322,1
66084,66084,Proefpersoon22017_Sessie3,visible,323,1
66085,66085,Proefpersoon22017_Sessie3,visible,324,1
66086,66086,Proefpersoon22017_Sessie3,visible,325,1
66087,66087,Proefpersoon22017_Sessie3,visible,326,1
66088,66088,Proefpersoon22017_Sessie3,visible,327,1
66089,66089,Proefpersoon22017_Sessie3,visible,328,1
66090,66090,Proefpersoon22017_Sessie3,visible,329,1
66091,66091,Proefpersoon22017_Sessie3,visible,330,1
66092,66092,Proefpersoon22017_Sessie3,visible,331,1
66093,66093,Proefpersoon22017_Sessie3,visible,332,1
66094,66094,Proefpersoon22017_Sessie3,visible,333,1
66095,66095,Proefpersoon22017_Sessie3,visible,334,1
66096,66096,Proefpersoon22017_Sessie3,visible,335,1
66097,66097,Proefpersoon22017_Sessie3,visible,336,1
66098,66098,Proefpersoon22017_Sessie3,visible,337,1
66099,66099,Proefpersoon22017_Sessie3,visible,338,1
66100,66100,Proefpersoon22017_Sessie3,visible,339,1
66101,66101,Proefpersoon22017_Sessie3,visible,340,1
66102,66102,Proefpersoon22017_Sessie3,visible,341,1
66103,66103,Proefpersoon22017_Sessie3,visible,342,1
66104,66104,Proefpersoon22017_Sessie3,visible,343,1
66105,66105,Proefpersoon22017_Sessie3,visible,344,1
66106,66106,Proefpersoon22017_Sessie3,visible,345,1
66107,66107,Proefpersoon22017_Sessie3,visible,346,1
66108,66108,Proefpersoon22017_Sessie3,visible,347,1
66109,66109,Proefpersoon22017_Sessie3,visible,348,1
66110,66110,Proefpersoon22017_Sessie3,visible,349,1
66111,66111,Proefpersoon22017_Sessie3,visible,350,1
66112,66112,Proefpersoon22017_Sessie3,visible,351,1
66113,66113,Proefpersoon22017_Sessie3,visible,352,1
66114,66114,Proefpersoon22017_Sessie3,visible,353,1
66115,66115,Proefpersoon22017_Sessie3,visible,354,1
66116,66116,Proefpersoon22017_Sessie3,visible,355,1
66117,66117,Proefpersoon22017_Sessie3,visible,356,1
66118,66118,Proefpersoon22017_Sessie3,visible,357,1
66119,66119,Proefpersoon22017_Sessie3,visible,358,1
66120,66120,Proefpersoon22017_Sessie3,visible,359,1
66121,66121,Proefpersoon22017_Sessie3,visible,360,1
66122,66122,Proefpersoon22017_Sessie3,visible,361,1
66123,66123,Proefpersoon22017_Sessie3,visible,362,1
66124,66124,Proefpersoon22017_Sessie3,visible,363,1
66125,66125,Proefpersoon22017_Sessie3,visible,364,1
66126,66126,Proefpersoon22017_Sessie3,visible,365,1
66127,66127,Proefpersoon22017_Sessie3,visible,366,1
66128,66128,Proefpersoon22017_Sessie3,visible,367,1
66129,66129,Proefpersoon22017_Sessie3,visible,368,1
66130,66130,Proefpersoon22017_Sessie3,visible,369,1
66131,66131,Proefpersoon22017_Sessie3,visible,370,1
66132,66132,Proefpersoon22017_Sessie3,visible,371,1
66133,66133,Proefpersoon22017_Sessie3,visible,372,1
66134,66134,Proefpersoon22017_Sessie3,visible,373,1
66135,66135,Proefpersoon22017_Sessie3,visible,374,1
66136,66136,Proefpersoon22017_Sessie3,visible,375,1
66137,66137,Proefpersoon22017_Sessie3,visible,376,1
66138,66138,Proefpersoon22017_Sessie3,visible,377,1
66139,66139,Proefpersoon22017_Sessie3,visible,378,1
66140,66140,Proefpersoon22017_Sessie3,visible,379,1
66141,66141,Proefpersoon22017_Sessie3,visible,380,1
66142,66142,Proefpersoon22017_Sessie3,visible,381,1
66143,66143,Proefpersoon22017_Sessie3,visible,382,1
66144,66144,Proefpersoon22017_Sessie3,visible,383,1
66145,66145,Proefpersoon22017_Sessie3,visible,384,1
66146,66146,Proefpersoon22017_Sessie3,visible,385,1
66147,66147,Proefpersoon22017_Sessie3,visible,386,1
66148,66148,Proefpersoon22017_Sessie3,visible,387,1
66149,66149,Proefpersoon22017_Sessie3,visible,388,1
66150,66150,Proefpersoon22017_Sessie3,visible,389,1
66151,66151,Proefpersoon22017_Sessie3,visible,390,1
66152,66152,Proefpersoon22017_Sessie3,visible,391,1
66153,66153,Proefpersoon22017_Sessie3,visible,392,1
66154,66154,Proefpersoon22017_Sessie3,visible,393,1
66155,66155,Proefpersoon22017_Sessie3,visible,394,1
66156,66156,Proefpersoon22017_Sessie3,visible,395,1
66157,66157,Proefpersoon22017_Sessie3,visible,396,1
66158,66158,Proefpersoon22017_Sessie3,visible,397,1
66159,66159,Proefpersoon22017_Sessie3,visible,398,1
66160,66160,Proefpersoon22017_Sessie3,visible,399,1
66161,66161,Proefpersoon22017_Sessie3,visible,400,1
66162,66162,Proefpersoon22017_Sessie3,visible,401,1
66163,66163,Proefpersoon22017_Sessie3,visible,402,1
66164,66164,Proefpersoon22017_Sessie3,visible,403,1
66165,66165,Proefpersoon22017_Sessie3,visible,404,1
66166,66166,Proefpersoon22017_Sessie3,visible,405,1
66167,66167,Proefpersoon22017_Sessie3,visible,406,1
66168,66168,Proefpersoon22017_Sessie3,visible,407,1
66169,66169,Proefpersoon22017_Sessie3,visible,408,1
66170,66170,Proefpersoon22017_Sessie3,visible,409,1
66171,66171,Proefpersoon22017_Sessie3,visible,410,1
66172,66172,Proefpersoon22017_Sessie3,visible,411,1
66173,66173,Proefpersoon22017_Sessie3,visible,412,1
66174,66174,Proefpersoon22017_Sessie3,visible,413,1
66175,66175,Proefpersoon22017_Sessie3,visible,414,1
66176,66176,Proefpersoon22017_Sessie3,visible,415,1
66177,66177,Proefpersoon22017_Sessie3,visible,416,1
66178,66178,Proefpersoon22017_Sessie3,visible,417,1
66179,66179,Proefpersoon22017_Sessie3,visible,418,1
66180,66180,Proefpersoon22017_Sessie3,visible,419,1
66181,66181,Proefpersoon22017_Sessie3,visible,420,1
66182,66182,Proefpersoon22017_Sessie3,visible,421,1
66183,66183,Proefpersoon22017_Sessie3,visible,422,1
66184,66184,Proefpersoon22017_Sessie3,visible,423,1
66185,66185,Proefpersoon22017_Sessie3,visible,424,1
66186,66186,Proefpersoon22017_Sessie3,visible,425,1
66187,66187,Proefpersoon22017_Sessie3,visible,426,1
66188,66188,Proefpersoon22017_Sessie3,visible,427,1
66189,66189,Proefpersoon22017_Sessie3,visible,428,1
66190,66190,Proefpersoon22017_Sessie3,visible,429,1
66191,66191,Proefpersoon22017_Sessie3,visible,430,1
66192,66192,Proefpersoon22017_Sessie3,visible,431,1
66193,66193,Proefpersoon22017_Sessie3,visible,432,1
66194,66194,Proefpersoon22017_Sessie3,visible,433,1
66195,66195,Proefpersoon22017_Sessie3,visible,434,1
66196,66196,Proefpersoon22017_Sessie3,visible,435,1
66197,66197,Proefpersoon22017_Sessie3,visible,436,1
66198,66198,Proefpersoon22017_Sessie3,visible,437,1
66199,66199,Proefpersoon22017_Sessie3,visible,438,1
66200,66200,Proefpersoon22017_Sessie3,visible,439,1
66201,66201,Proefpersoon22017_Sessie3,visible,440,1
66202,66202,Proefpersoon22017_Sessie3,visible,441,1
66203,66203,Proefpersoon22017_Sessie3,visible,442,1
66204,66204,Proefpersoon22017_Sessie3,visible,443,1
66205,66205,Proefpersoon22017_Sessie3,visible,444,1
66206,66206,Proefpersoon22017_Sessie3,visible,445,1
66207,66207,Proefpersoon22017_Sessie3,visible,446,1
66208,66208,Proefpersoon22017_Sessie3,visible,447,1
66209,66209,Proefpersoon22017_Sessie3,visible,448,1
66210,66210,Proefpersoon22017_Sessie3,visible,449,1
66211,66211,Proefpersoon22017_Sessie3,visible,450,1
66212,66212,Proefpersoon22017_Sessie3,visible,451,1
66213,66213,Proefpersoon22017_Sessie3,visible,452,1
66214,66214,Proefpersoon22017_Sessie3,visible,453,1
66215,66215,Proefpersoon22017_Sessie3,visible,454,1
66216,66216,Proefpersoon22017_Sessie3,visible,455,1
66217,66217,Proefpersoon22017_Sessie3,visible,456,1
66218,66218,Proefpersoon22017_Sessie3,visible,457,1
66219,66219,Proefpersoon22017_Sessie3,visible,458,1
66220,66220,Proefpersoon22017_Sessie3,visible,459,1
66221,66221,Proefpersoon22017_Sessie3,visible,460,1
66222,66222,Proefpersoon22017_Sessie3,visible,461,1
66223,66223,Proefpersoon22017_Sessie3,visible,462,1
66224,66224,Proefpersoon22017_Sessie3,visible,463,1
66225,66225,Proefpersoon22017_Sessie3,visible,464,1
66226,66226,Proefpersoon22017_Sessie3,visible,465,1
66227,66227,Proefpersoon22017_Sessie3,visible,466,1
66228,66228,Proefpersoon22017_Sessie3,visible,467,1
66229,66229,Proefpersoon22017_Sessie3,visible,468,1
66230,66230,Proefpersoon22017_Sessie3,visible,469,1
66231,66231,Proefpersoon22017_Sessie3,visible,470,1
66232,66232,Proefpersoon22017_Sessie3,visible,471,1
66233,66233,Proefpersoon22017_Sessie3,visible,472,1
66234,66234,Proefpersoon22017_Sessie3,visible,473,1
66235,66235,Proefpersoon22017_Sessie3,visible,474,1
66236,66236,Proefpersoon22017_Sessie3,visible,475,1
66237,66237,Proefpersoon22017_Sessie3,visible,476,1
66238,66238,Proefpersoon22017_Sessie3,visible,477,1
66239,66239,Proefpersoon22017_Sessie3,visible,478,1
66240,66240,Proefpersoon22017_Sessie3,visible,479,1
66241,66241,Proefpersoon22017_Sessie3,visible,480,1
